94	[0.01761381624582929, -0.10753302114186314, -0.01505765890352994, -0.08197478366396013, 0.10457355247409084, -0.0192466292953597, 0.050750747978576476, 0.05004409677478203, 0.11256897836538649, -0.13711535182063586, 0.02118618182030963, -0.1388361515702368, -0.1355737271223338, -0.17849703369489442, -0.02151347450609312, 0.020431620174776465, -0.13204375021328027, 0.07941132925158646, -0.10400765697586367, -0.04064171463298458, 0.07825607483611657, 0.12962955683861152, -0.050196875118670936, -0.13803182635634617, 0.01138007743684796, -0.1608924166982439, 0.09859014472276736, 0.07724346348967731, -0.01804962593108097, -0.03870856359298827, -0.0816124334738603, 0.05792795972291574, -0.028978113645007658, -0.11238210287428663, -0.12176950388102309, 0.26380391163657163, -0.09902233368296165, -0.13231751165722472, -0.04172008592724494, 0.09713844867695351, -0.07449012334975139, -0.027453898419927722, -0.09887599761883897, -0.0935004204483267, 0.08894909229832254, -0.1689169381864561, -0.0027722465528591447, -0.05094849258566646, -0.008568366795006308, 0.1616617416534531, -0.024873078392863124, -0.025748956499401218, 0.014441206110186908, 0.1568171774748108, 0.10596553488532323, 0.023857877037831147, 0.13528767879664333, 0.036114063892657935, -0.1700843476829156, 0.053025237421399356, 0.05598081003349211, -0.13157239795056427, -0.17543540198707724, 0.1640808648705778, 0.04951802425222683, 0.01681065375972382, -0.07780100998544502, 0.0334137365901613, 0.17572798481971585, 0.15082195618205743, 0.039858297977557806, -0.04014081949323194, 0.10813602193353908, -0.09417400216874916, -0.08408282772072849, -0.1907700279756277, 0.030008816225206906, -0.08533555976044302, 0.0074105844238659575, 0.04392188564189463, -0.03596741241569281, 0.1379491909215443, -0.01611844967757095, -0.1513205044820228, 0.13283655803430028, 0.02487739707135481, 0.013291583192950764, 0.07947359579876452, 0.0792720127087899, -0.08890481641535355, -0.14357128589595447, -0.153602518559253, -0.07737134390743004, -0.1385960994987824, 0.08295668083216812, 0.14191706869360837, -0.027699198754437927, -0.026797644584587083, -0.0653695959999025, -0.0941214709444777]
95	[-0.06829121616709079, -0.03150549890739406, 0.10126873996091601, -0.10319065949721419, 0.15066644457686484, 0.12329444747266365, -0.00030323258897188777, -0.1150857448793534, -0.05005844114699028, -0.041747861813274764, 0.1301669166962753, -0.007754565665848864, 0.17632030992581263, 0.016874397743199043, 0.28656984376538475, 0.059787928433817, -0.0606344953953395, -0.04915666350193477, -0.027962180743824335, 0.01224000366651354, -0.05678091574729972, -0.003751038262504542, 0.0025275329521129443, -0.10421142893247329, -0.06037939807312509, 0.12145139482471114, 0.1858066204217375, 0.13365788691685768, -0.0734008396727421, 0.13709300073507247, -0.034228641120669076, 0.05800553045298235, 0.09206058353482771, -0.20432217110798778, -0.01012631079630565, -0.04703578236589968, -0.20984817408974843, -0.052812364618370855, 0.1472664908481075, 0.04789010224271179, 0.014397362611391006, 0.03064064305084014, 0.002860033645844425, -0.09622073198829448, 0.19005078696392802, 0.06890118867919215, -0.007777027554062977, 0.037569438924549614, -0.16984924074477356, -0.02885099216933521, 0.05980887836074541, -0.1886675895507967, -0.029896688274172387, -0.029398349832467825, -0.06984190892892866, -0.06892208564070906, -0.009180877795645248, -0.025537260217151074, -0.002441463888507763, -0.010013228250895385, 0.12243452791397676, 0.019998046831296717, -0.006239556123878754, 0.003917091333013938, 0.0822098439994117, 0.04193784134975419, 0.06939607216151268, 0.00038188964203729567, 0.0594903526619304, 0.026755400597386805, 0.04891258406828278, -0.3397046494485516, 0.0715447531336381, 0.09190789200497734, 0.0513043002982562, -0.08797427062404115, 0.0671196802145895, -0.08121675471764911, 0.037894173046959315, -0.05647563231443127, -0.027433224338885398, 0.02205843487127936, 0.019082270861621457, -0.13061097646730038, -0.1357625607285661, 0.04636277088256353, -0.04318013459532722, 0.04957901168459331, 0.06159219030731504, 0.10009769567273528, 0.1330502318386584, -0.021475198309252843, 0.11541793012777439, 0.16818926294545056, 0.1064534586931109, 0.12209033472559006, 0.14916508368816328, 0.0989354221010557, -0.11717892913953976, 0.1628274717019459]
96	[0.06737775555570057, 0.12436884647193003, 0.042477002316202356, 0.08963111174779284, 0.011830430442049044, -0.02010897415576859, -0.07178824941090467, 0.1136015773203518, -0.059134623354428206, 0.12902600244534157, -0.01832592475106352, -0.03565522086894026, 0.010430877597525397, 0.0009563880354655388, 0.03957680535996556, -0.06729842676083049, -0.08952168153790128, -0.008360966193002799, -0.00801454434836631, 0.007623911398890294, 0.05131379665982695, -0.17462785164616257, 0.04003805514659416, -0.08149466393072007, 0.07238796526748481, 0.0018542465748237072, 0.10252305839739283, -0.018448888764860394, -0.10192733809216052, -0.03626162343115989, -0.006958443720641262, -0.02970403938359505, 0.00853120043578912, 0.17492097072330656, -0.05080345089926157, -0.016149679858975925, -0.05978967114757079, 0.17360507952540258, -0.13192109203787114, 0.10862300227494932, 0.013167399015461139, 0.03250635411494917, 0.05020976009144218, -0.053327423644502304, -0.040323604455889554, -0.21710422187044232, -0.10260429824933774, 0.05102441552231689, -0.10472450954513675, 0.18050863460530847, 0.01815410675837927, -0.019602921300318762, -0.009493330322016082, -0.044716753753181654, -0.09142423588481433, -0.029678398383250513, -0.09134117790283128, -0.029475996307490433, 0.009156237826986503, 0.11530411460663925, -0.15437208927587198, -0.06946148865683892, -0.24027659288120617, -0.06296830265659276, 0.012834177292916188, 0.08645085265708816, -0.0033650713433848738, 0.08209859640555828, -0.2128526114849361, -0.06838832129876239, 0.08827845605167642, -0.10947088669435837, 0.06298037412576746, 0.13108934595896118, -0.13008257354206956, 0.08026741665280618, -0.02818302548692157, -0.009954129337305532, -0.06716638496203688, -0.18971805757890003, -0.1254387313555867, -0.10319721686344849, 0.033435464694193694, 0.06381277901131065, 0.14655024114964058, -0.13045560246036333, -0.19968903639090532, 0.07144995072052661, 0.10649814874693321, 0.10480229295572274, -0.06650844417244918, 0.19555336101688414, 0.12695903870451056, 0.06813979839162058, -0.1264228536189417, 0.14040478259685177, -0.07090876052954623, 0.20607131370915732, -0.15860156149929333, -0.18062346874281715]
97	[-0.008182588484550954, -0.04744669005148995, 0.10874136570531985, 0.07038369578618045, 0.086284260378248, 0.09556613156554879, -0.11862422764921957, -0.05071379626746259, 0.036592491681353735, -0.04924223927519812, 0.09274626794547719, -0.09489750470543445, 0.09209900948937344, -0.10124638737663785, 0.03943405077742859, -0.08083678109281019, 0.05372962089704935, -0.09684448264755764, 0.044521310741591116, 0.03358802740504945, 0.0324924729015664, -0.03316470211428387, -0.018112436300213572, -0.02101851068902822, 0.044480440139793444, -0.014461686452664319, 0.08351431366788498, -0.2103718381611293, -0.06557375348710265, 0.1179480465659074, -0.003929608108515391, 0.03285017672885013, -0.03733922160292738, -0.08909082526354993, -0.18028841702320036, -0.15250177248181535, -0.021334514208844864, 0.14330289477535946, -0.08436048980845484, 0.1842167668935329, 0.007670594322516613, 0.024840892680235382, -0.07561926194954054, -0.011521982258197167, -0.006479192926845316, 0.05581907114679812, -0.03433027965223068, -0.023012182535059773, 0.13378604648800213, -0.10533725000332518, -0.21191853315376855, -0.017189497452026435, -0.09513940218216396, 0.17781898919659725, 0.07259200611926293, -0.09319444468508081, -0.003572057176477688, -0.12207698039697838, -0.026069207113675066, 0.06335617159066302, 0.08118568029231203, -0.05604055285564023, 0.14671782577220557, 0.027134886283645066, -0.02387771534283398, -0.06721214438193673, 0.3215958152810244, -0.06195534854395278, 0.04544988009789147, -0.013192909510255231, -0.14602400424119352, -0.14389123507998858, -0.008599491617764568, -0.052629761722108835, 0.302364659728163, -0.09099997406237902, 0.03413636828408112, -0.008145491960344925, 0.07273819827087966, -0.010246033938708073, -0.14908061561732228, 0.06735851326136486, -0.14262616308927112, -0.07647794627183709, -0.08987372812308388, -0.0590211081948313, 0.16706421732867047, 0.12617357104101376, 0.09467765215027561, 0.0050272478596694046, 0.014449921181839687, -0.004369557986796682, 0.14991616984764003, 0.14071939363705094, 0.09593072341549105, -0.10781758756346604, -0.16229154474811544, -0.039805217794172384, -0.12235787890799897, 0.012270220675334082]
98	[0.06564620818616511, 0.1135017269952476, 0.15169797388128917, 0.03700718235945914, -0.027657066719856484, 0.005104692766667192, 0.050264876580004315, 0.04051113414426022, -0.14782594899668022, -0.054653845393003546, 0.04956948903067128, -0.0265247477785161, 0.06302828429542459, 0.2055632226844554, 0.09905908636575017, 0.08582026391496961, -0.013004722675457861, 0.04885285124187673, -0.03919624696434917, -0.06012946316908665, -0.09092225721492724, 0.04529528583716769, -0.12703211231316702, -0.07472291648258843, 0.026467290893495563, -0.13319063285445507, -0.12402237561860749, -0.08515668354948823, 0.017428713179847784, 0.12248489213568232, -0.10837351757965395, 0.009046165812064334, -0.14968064486676497, -0.03530526170503576, -0.1895254603810855, 0.07186908930752867, -0.029605241443375917, -0.19457007127942585, -0.0747849592631144, 0.009191318750640925, 0.12411037101573043, -0.03314365617904542, -0.08952277866335831, 0.2631554140178065, -0.23649470069952064, 0.11912643770196149, -0.14498512806723768, -0.07827495790448656, -0.05973462700855256, -0.1266109469750696, 0.10404923464008928, -0.07564827245782058, -0.21450524043683822, -0.00911779378622554, 0.06280037142921223, 0.009063148049801099, 0.0026629616176104256, 0.043673375930331854, 0.1350719693699187, 0.14313990937104135, -0.016811394922620328, 0.12617563092173018, 0.056960905766382165, -0.09260180651778148, 0.1370365138010065, 0.008409885846243203, 0.07047769619689134, 0.21779699590161697, 0.07395181028056595, -0.08916336761314293, -0.09825053272188322, -0.2216857493195878, -0.11740276393122592, 0.034880198303763585, 0.055098363962387396, -0.08576769298763497, -0.025816931014023284, -0.09507564408045924, 0.10574743906984636, -0.06745486677735793, -0.0402791079325578, -0.0983417420752664, -0.0022973203147975546, -0.03286333059659754, 0.10062121895772577, 0.04086198301757924, 0.07211707124251486, -0.09267964850586623, -0.09032911758616513, 0.09847315505391684, 0.019895030224077466, -0.10518408644581462, 0.06548045612886123, 0.09054483701609506, 0.02819757962179884, 0.06775558433067447, 0.048966305522279, -0.0835333840233892, 0.10071798991292671, -0.003820607673175194]
99	[-0.23346813745416584, -0.06575657971765128, 0.06794394118474699, 0.06724431678193957, -0.009377270806350946, 0.05986940539558348, -0.04082587526515717, -0.1412408143253049, -0.014368713121275304, 0.08170295700434735, 0.07174954509736357, 0.01615849941146311, 0.09368265569742017, 0.05742191253314432, -0.027758974899665195, 0.09586514871115356, -0.09408931530936396, -0.022399519138966408, 0.005688781221004071, -0.03238728277932982, -0.07183358941407535, 0.06869842375023817, 0.07881803959836581, 0.023308910563277083, 0.01975229609169238, -0.12092475374996738, -0.020472620821028326, 0.03724682093176251, -0.0686752766830384, -0.08000341603541414, 0.059792666792609236, -0.16985921484980626, -0.06992619234363952, -0.02423970933624065, 0.04427999076129034, 0.02653471693571286, -5.154705830199304e-05, 0.037472227646463754, -0.105578479047367, -0.10729127523480661, -0.05071009598135376, -0.003445344809014836, -0.0972128147870588, -0.033705216686941895, 0.03319577641489784, 0.07399308480991153, 0.11824033630493311, -0.0922464315004177, -0.18733632268780204, -0.09082123784140358, -0.09376091862529765, -0.3788602089347191, 0.21492314229271228, 0.08845914776743771, -0.17764070620669914, -0.013782858939186307, 0.005771356472943685, -0.06222449318627219, 0.10179356667783736, 0.07532418241897741, -0.35124725942353885, -0.019193002274231902, 0.013020994752469539, -0.05673959966959763, 0.16447336404644303, -0.06625881743949302, 0.19371658368249936, 0.056197224939130146, -0.21724784016178594, 0.057296989247007706, 0.15772562599241577, -0.02904140269585128, -0.04043595332174763, 0.14664150106514665, 0.0831805599024237, 0.02802577668442552, -0.20404933862131083, 0.013105973002561508, 0.10100856468761525, -0.05173086431128329, 0.0527014935426489, -0.05576115026262511, 0.03503267916317659, 0.0074062623308615745, -0.005057410392139737, -0.046698485479714065, -0.011308519437845471, -0.006553720798737117, 0.018899457394278646, -0.04842390054694813, -0.08940076629429497, 0.008768989502238351, 0.013363409217092406, -0.050400039839660654, -0.08455224372060904, -0.06782467412279902, 0.09034246145382674, -0.059836931081482136, -0.007163903976470179, -0.04000622229661521]
100	[-0.047031468460806664, 0.04915328453209703, 0.010847969230703091, -0.11263044467680167, 0.024725722583948544, 0.010983976367261119, -0.10712766347172832, 0.1122466367493051, -0.12217529084756792, 0.10254078075361561, -0.038210070764991735, 0.12280625257999571, 0.10206396288511389, 0.11966706763722645, 0.1462452056190281, 0.029321966426287153, -0.0234953185687126, -0.056319716188021916, -0.07375703435835392, -0.058925856732194797, -0.07254508730828389, -0.07915452251510224, -0.13244156395028295, 0.1394429942751628, 0.08759309292255524, 0.04328016051189015, 0.17409602720566936, -0.056084844591036194, 0.1470023610396782, -0.003239787395175098, 0.14576355733740703, -0.0005253569995311972, -0.11841648109397096, 0.10498123423693934, -0.06652177177117945, 0.17034736737395856, 0.0385993931600656, 0.12721594236240763, -0.010395676133958068, 0.06611716805813105, -0.09085529966562418, -0.05827157510118832, 0.03197619493473346, 0.008297232911428577, -0.1830303595857571, -0.0227784645805497, -0.03320792067657472, -0.011457276979379802, 0.13405927982117516, -0.0753048090019258, -0.09248528057035099, -0.15350034477587188, 0.1389479709328755, 0.019566000726379946, -0.030196984772002017, -0.02540285493643919, -0.01007073220189881, -0.20778678852175153, -0.0023911105443716585, 0.024688914612599967, -0.18243964137360238, 0.18859863810375257, 0.00014934834907099302, -0.17141912449186836, 0.1354378943025594, -0.018936859420757696, -0.13993394833904407, -0.027979624530461475, 0.03243367809586108, 0.017483921680799597, 0.15547466385158787, 0.14828472397909295, -0.004621510083948858, 0.06375480973267911, 0.08911716498662245, -0.034861127961293384, 0.039094710355393344, 0.17214466420219054, -0.11504010705122494, -0.10520436545469249, -0.09127119462544486, -0.15793398155741767, -0.10272622849144802, 0.16103670644154222, -0.02288893209000584, 0.023915639962656294, -0.16256070432963124, 0.12256265977341373, 0.037933975047063875, -0.1347314257293808, 0.08624057118805346, -0.1082316877067676, -0.04036702259161482, -0.04243282820881155, -0.10406184788153526, 0.0988909663901998, 0.18036640887850713, -0.039211307093407186, -0.05573786335222916, -0.08033079390866027]
101	[-0.08000181003626665, -0.147344775912598, -0.17323692161287296, -0.032953071204181575, -0.02594689170466925, 0.03275801859451395, 0.09229943398066259, -0.021574037650701497, -0.05346305666812672, 0.005307415343842833, 0.018540665896423305, 0.19480708296036361, 0.033887195443489185, 0.0382668638278626, -0.12265909631534243, 0.13765061618397717, 0.055794571926822994, 0.039528386481013325, 0.05055439044410697, -0.03314146403501549, -0.016351049770825975, -0.040537215346128114, 0.12605936741417065, -0.2552033591299209, -0.15834891874908555, -0.09353985109036453, -0.15251628649565926, -0.1361684394588566, 0.07381924519164297, -0.019205526070024025, 0.08867771747228968, -0.04473904148165926, -0.04496317296147638, -0.044027497224907106, -0.056285123789973086, -0.1557421280689982, -0.015626189663334476, -0.0243727812294707, 0.062434530781623455, 0.06157711463658783, -0.04688393071052099, -0.09568826813079709, 0.10880561798503881, 0.028476938536697628, 0.03861816794300942, 0.00018065407780943208, -0.14686744618763178, -0.05906683641363368, -0.07045186374370949, 0.11922021377394686, -0.033691416401393434, -0.019409012938103282, -0.01933839524984314, 0.38536196725738847, 0.0021309148516767476, 0.04179084862057086, 0.03799158843484485, 0.08092000421954688, -0.03557357657638424, -0.004796731621425797, -0.018243302543447214, -0.07589765402267738, 0.17551894592395637, 0.026514432439855535, -0.02513792967887176, -0.006034424737030893, 0.05462858766862723, 0.10248074557340169, -0.20997835769154685, -0.11990528192449335, -0.023862507597663184, -0.0900454315803302, -0.02112781310741218, -0.015078145903521715, -0.07833179696087522, 0.039756477286609734, 0.22518045357879615, 0.06013368019673007, 0.015031359022727862, -0.00011968980387480251, 0.06049010914043845, 0.11621654175529951, 0.08860642701889894, 0.056645416235649435, 0.08902615910966619, 0.15998099082840564, -0.008973437873891611, 0.06404528001376328, 0.06582767694243889, -0.06091875037146931, -0.020131902668733985, -0.09240041136675511, -0.07571867810585375, -0.16854477150112365, -0.038932542247456126, -0.11033799700618356, 0.09723494927497525, 0.1672024901105613, 0.14559718471645702, -0.16566231825438388]
102	[0.02845865557939313, -0.016609968810391975, -0.1803157527617403, -0.13854569086341417, 0.04296867068137326, 0.04062167846068752, -0.07162103492102237, 0.013110557785517936, 0.049452064981324824, 0.32338810679851226, 0.09745889805995704, 0.05494451901027989, -0.07629160730922319, -0.08611769999138953, -0.010616661797114558, 0.09700583078823365, 0.08952220771640927, -0.08560258232210216, -0.01980435482855176, -0.09064920198966708, 0.05136752485967701, -0.07897797157384087, 0.1765918509645373, 0.18688221247414066, 0.02149548381173567, -0.17702872755942092, -0.005966668715867357, -0.032790298664310234, 0.006399314365284328, -0.17876634736742059, 0.07676827937952839, -0.146853198607618, -0.056732020649400465, 0.10150698128522372, -0.022332458608348288, -0.026748871343033293, 0.00913683384774505, 0.007742989229901004, -0.016083589185617402, 0.07676328841261039, 0.0798671994444106, -0.10350108045798498, 0.03115433211045134, 0.14627738153517708, 0.07824369306053026, 0.029953150012836487, -0.06815503033385135, 0.03624947476930017, -0.024972636216403804, 0.10021174948764812, -0.0003557758965502603, 0.022738863976827926, 0.010360525082131035, 0.08462376928105675, -0.13953853568279723, 0.005765054198963726, -0.02835424394550819, -0.13979189892435476, 0.02931539794262221, 0.0458570419536191, -0.05369945415407467, 0.05320665574932811, 0.1544356156538569, -0.09807449617348565, 0.18046089112165878, -0.058723597557947815, -0.08554821131797402, -0.046520074353412766, 0.10085893681428099, -0.02097690674444799, 0.13911735651272786, -0.31930619969885254, 0.02158762799714687, -0.09942504331574252, 0.09027990373253318, -0.06042416769599317, -0.09436725351364172, -0.05853855649509636, 0.04410725130687515, 0.15788717917133674, 0.008169662178311375, 0.09664044080946592, 0.14003280957260109, 0.06435945941019004, 0.09363134084176558, -0.03042013745599133, -0.12679147242759212, 0.21364094368364112, -0.06548623106695603, -0.10695925538519775, 0.06738613376168248, 0.11560460444782436, 0.15469356811841653, 0.11481456209952012, 0.0850778874213567, 0.009339126171413475, -0.052959118851504845, 0.0681278332316168, 0.007851679395547751, -0.04423025155266835]
103	[-0.07020912073736643, -0.1287537029363889, 0.07797928069734734, 0.05812915853957404, -0.09862548827506476, -0.06257142791190988, 0.0547862892299278, 0.16087164604256735, -0.08796336639323098, -0.06518962500664015, -0.06002330009820722, -0.044236892884725876, 0.06356064473119345, -0.0925049803477466, -0.04249865877406472, -0.031805801150405155, -0.07159276116487331, 0.06519836772305267, -0.16014058538742193, -0.05584162350334401, 0.06236528419342059, 0.020083719958997583, -0.029804399750652223, -0.010763802634999377, 0.09102067154311896, -0.16985675510405576, 0.19797125903514542, 0.02903536712142019, 0.005990785532165511, -0.1636255837904367, -0.03638270922216551, -0.0887300454558476, -0.04616560503033471, -0.0089765474724364, 0.13113704541167842, 0.30991980340221703, 0.027624023114828925, -0.11362483190696707, -0.012592211601104708, -0.041012776108101556, 0.036235438445174364, 0.06573176022700886, -0.07512681520006925, 0.07361031716129914, 0.16874789420775854, -0.047831807082177144, -0.08944457187676207, -0.04601743670001845, -0.024940283003210773, -0.04728111985681285, 0.05789532173717387, -0.1418340875091212, -0.08202769968570302, -0.015549759961722856, 0.053258267308767544, 0.028800787851911938, -0.14943109328217843, 0.01956613655849525, -0.016642515644569218, 0.03878100517560464, 0.0062648128093874865, 0.02220471424078155, 0.11831259085376836, -0.05147048235757578, -0.07479753762989036, -0.012210870486232631, -0.03178641935270177, -0.028551156585478882, -0.08124430802961849, -0.05624741575167943, 0.23337277813132787, 0.2206062141449681, -0.07598205411220928, -0.24312294643785393, 0.15847453392625344, -0.0338686819312972, -0.022869727829080963, 0.12622021608232972, 0.15436009644798407, 0.0028181844520022373, 0.010519086686312547, -0.0742681907718581, -0.0637796746950922, -0.11266017288914454, -0.1724007938882077, 0.08649138252037973, 0.11349168139704216, -0.17468319273339017, 0.03991207760003697, 0.11975162219932417, -0.009171606080637718, -0.05167988926454284, -0.047496379587342014, 0.14878157252298346, -0.1823972912951563, -0.11531114814082766, -0.07424788847231735, 0.13229424565688574, 0.02753740987445, 0.03805734164918512]
104	[0.10672225333376491, 0.03314351384478574, 0.025620994765061536, -0.04050601170048725, -0.07081915499078321, -0.05166907403876038, 0.2779398295729921, -0.035575877976900434, 0.061306747291499805, 0.1390683202788082, -0.07379604045235111, 0.06172491410191713, 0.0549943537167598, 0.008087169194066815, 0.0035991797767549747, -0.048647289000130024, 0.09593353500279414, 0.368441300226492, -0.042225277516721706, -0.11251287732327979, 0.05888596740957525, -0.07408563640648032, 0.001910568747957823, -0.07433500811142929, 0.015535270242102302, 0.10542070379193527, 0.16968441258483288, 0.08212583282570793, 0.03518473945303792, -0.02870472509281309, -0.01090534829546315, 0.0047573251739330726, 0.05279902059985467, -0.04454390155946963, 0.0012958729498228486, -0.12155244514364685, 0.048086441214589146, -0.02772260970156172, 0.03186189659623035, 0.11295078117930073, 0.011507980282605225, -0.02153778259029592, 0.003932370332160585, 0.06981795552360763, -0.10005213909989198, 0.25755620456619255, 0.013350711330121704, 0.041672162126655754, -0.047138261187811024, -0.13813934171310707, -0.07058462341401364, -0.08616785988628625, -0.0034357349864257507, -0.02634245340948604, 0.13616633108713702, 0.06938090858199672, 0.056329450303613485, -0.0898643148637211, 0.1264652549410943, -0.033042872314777705, 0.045457924150690915, -0.06766409252302753, -0.017501200094225816, -0.05271218931194551, 0.009349479432697509, 0.011457903830175776, -0.20563579366716306, 0.06391683473093009, -0.0038638937450615643, -0.1165271075613793, -0.08837585026450322, 0.025613424775271027, -0.011815233445283303, 0.1708898732900972, 0.03236681258993129, 0.05522135164221457, 0.01974447813013782, 0.04582618774146135, 0.19877400761325803, -0.03445561109306114, 0.08760589921028224, 0.026736034694884378, -0.18480906658145552, 0.09012401353433398, -0.05231183390617712, -0.02841725929501498, 0.10106823489695317, -0.13599113307715904, 0.09849783484648733, -0.16061608233718105, -0.027834093593304573, 0.12811776645738768, -0.16980669609997529, -0.007069373028976687, -0.1595997081908084, 0.1831187060177081, 0.1690955164081169, -0.0317098306386133, -0.1458152711408152, 0.05093210161004183]
105	[0.030836514938691252, -0.1377992112985293, 0.0348055773228833, -0.05031453726599461, 0.10922525591464369, 0.07310757559203145, -0.026918201640171908, -0.02313700157874558, 0.13449193083883898, -0.043852882658347705, -0.09272616792790409, 0.03297305912667941, -0.11082296494664955, -0.09898332187961785, -0.04159973189587819, 0.1959281149707123, 0.1823851576407145, 0.06361319487218066, 0.09384957644594373, 0.02764694968966211, -0.25229153572697294, -0.003355143352271015, -0.06251097927293629, -0.250095229352714, -0.05461465163425049, 0.004337704467654161, 0.05828893389732024, 0.14076538720732074, -0.007864508174867717, 0.02565483060898595, 0.019153712833010362, -0.06730628098599198, -0.11076627606647758, 0.1313955120146671, -0.0518171397575796, -0.04125495161824979, 0.0700587338952893, 0.02242092085258684, -0.005699557308231925, 0.08777026768717112, -0.014873891660532264, -0.03833985228073501, -0.02007034228669104, 0.04335402292019404, -0.050297623298915024, -0.05338328714592881, -0.14282118834837274, -0.06885970842021093, -0.19066564427196364, 0.011803823950389482, 0.07843018958225327, 0.03031856280893159, -0.06258769194859069, -0.07908633103295767, -0.05538662925228496, -0.03989036209219764, 0.07955098062282237, 0.05477480486862335, 0.027141744063843638, -0.024738921994683628, -0.06291231981201191, -0.06506411012056525, 0.04477909889841742, -0.10808625249110342, -0.25281882924824817, -0.014322594950307639, 0.1580960342549334, -0.004124911664013977, -0.11440091027921638, 0.02100369080181391, 0.026585317446739712, -0.17335227676199208, 0.1233571746091406, -0.02471675608656299, 0.04108364581025415, -0.23132614283811306, 0.08939974262744156, 0.0547618243264351, -0.02096369766685512, 0.08118627785530139, -0.10773437300991062, -0.10962619339537058, -0.07935021340090004, -0.10568721634175879, -0.10275175917868956, -0.08165639692310397, 0.17823546017859618, -0.030998649990213206, -0.08065548808370272, 0.10699216799667603, -0.07977855108029833, 0.004702297449156228, 0.17324732473775686, -0.1861467923029067, -0.10266600966453324, -0.07756110116846492, 0.16248275711140392, -0.18435032227204043, 0.009853458781297156, 0.07061865430266767]
106	[0.07255459593973436, 0.09091507099328877, -0.10695714989473844, 0.15761497701591648, -0.05588587001979693, 0.1337400649782706, -0.09172311981492538, -0.08245467756899269, -0.04463650572579585, 0.14876783282961192, -0.04178762549705212, 0.09180043556451735, 0.16308566787416978, -0.014119033125259821, -0.020962588555174345, 0.05285476612474974, -0.006817406967177654, -0.15696062891851348, 0.1731882037516431, 0.024884783074448642, 0.039462421223251415, 0.044259207561287636, 0.12408609093983332, 0.0006635592208342307, 0.07093394184839068, -0.1295565894268221, -0.12553164183419893, -0.04976677164997799, 0.11229483808771303, 0.13488755540170264, 0.10432399508034572, 0.06300859346661215, -0.12319765436819823, 0.1455784938684113, -0.03330090620501213, 0.16911789428499002, -0.11201640762129632, 0.007356379876812539, 0.07984054624121995, -0.0307363147777387, -0.10179066653505307, 0.15581058626134964, -0.060149803366429645, -0.11972559054594624, -0.14795942545127502, 0.11238147678450941, 0.13305168781681448, -0.10248782397889161, -0.047439669382356525, -0.10204034311291749, 0.03136258319319877, 0.06266862658111158, 0.09165532903618366, 0.12071240088124681, 0.02318568929460505, -0.010826869952041381, 0.04362630456748257, -0.010469055676055166, -0.09622434171372399, 0.004704707506852138, -0.09625916184380405, -0.04547348738537898, -0.18599012160767728, 0.017036753511247928, -0.15516646969254977, -0.055359440180590164, 0.0890630502525079, 0.02999074425184492, 0.03587417793769698, -0.14057835930056686, 0.05841654224457133, 0.057400900584944965, -0.03590453533973262, 0.016639072479322038, 0.1632949982458527, 0.027514228404408442, -0.0401647383103684, 0.0730134238066196, 0.17149990178101712, 0.21882996601589047, -0.12059060385069022, 0.043998116927434675, -0.09797737482568596, 0.0860844067461688, -0.12474936538364828, 0.16523416066088034, 0.06651857316176954, 0.13910544507578568, 0.09384601926601574, -0.03937929758597193, 0.08847465120846128, -0.08705030008358165, 0.13624794330736018, -0.04198810928376984, 0.15577434221208644, 0.10259286408881219, -0.1738050407847079, -0.001329565338603959, -0.006892418889370664, -0.038222018558521934]
